Supplier,Recipient,Ordered,Weapon model,Weapon category,Ordered year,Delivered year,Delivered num.,Comments,latS,longS,codeS,latR,longR,codeR
Ukraine,Viet Nam,(16),DR-77,Gas turbine,(2004),2008-2016,(16),For 8 Project-1241 (Tarantul) FAC from Russia,48.379433,31.16558,UKR,14.058324,108.277199,VNM
Ukraine,Viet Nam,(8),Su-22,FGA aircraft,(2004),2005-2006,(8),Second-hand,48.379433,31.16558,UKR,14.058324,108.277199,VNM
Ukraine,Viet Nam,4,DT-59,Gas turbine,(2006),2011,4,For 2 Gepard frigates from Russia,48.379433,31.16558,UKR,14.058324,108.277199,VNM
Ukraine,Viet Nam,4,Kolchuga,Air search system,(2009),2012-2013,(4),$54 m deal,48.379433,31.16558,UKR,14.058324,108.277199,VNM
Ukraine,Viet Nam,4,DT-59,Gas turbine,(2012),2017-2018,4,For 2 Gepard frigates from Russia,48.379433,31.16558,UKR,14.058324,108.277199,VNM
Ukraine,Viet Nam,(2),ST-68/Tin Shield,Air search radar,(2012),2014,(2),,48.379433,31.16558,UKR,14.058324,108.277199,VNM
Ukraine,Yemen,4,Su-22,FGA aircraft,1994,1995,4,Second-hand | illegal sale,48.379433,31.16558,UKR,15.552727,48.516388,YEM
Ukraine,Yemen,12,AI-25,Turbofan,1999,1999,(12),For 12 L-39C trainer aircraft from Czech Republic | Titan (AI-25TL) version produced in Czech Republic,48.379433,31.16558,UKR,15.552727,48.516388,YEM
Ukraine,Yemen,(100),BMP-2,IFV,(2002),2003-2004,100,Probably second-hand,48.379433,31.16558,UKR,15.552727,48.516388,YEM
Ukraine,Yemen,32,T-72,Tank,(2002),2003,(32),Second-hand,48.379433,31.16558,UKR,15.552727,48.516388,YEM
Ukraine,Yemen,(14),L-39C Albatros,Trainer aircraft,(2004),2005-2006,(14),Second-hand,48.379433,31.16558,UKR,15.552727,48.516388,YEM
Ukraine,Yemen,(12),Su-22,FGA aircraft,(2005),2006-2007,12,Second-hand,48.379433,31.16558,UKR,15.552727,48.516388,YEM
Ukraine,Yemen,(6),D-30 122mm,Towed gun,(2011),2011,6,Second-hand,48.379433,31.16558,UKR,15.552727,48.516388,YEM
Ukraine,Zambia,(8),AI-25,Turbofan,(1998),2000,(8),For 8 K-8 trainer aircraft from China,48.379433,31.16558,UKR,-13.133897,27.849332,ZMB
Ukraine,Zambia,(20),BTR-70,APC,(2002),2002,(20),Probably second-hand | designation uncertain (reported as armoured combat vehicle),48.379433,31.16558,UKR,-13.133897,27.849332,ZMB
Ukraine,Zambia,(8),AI-25,Turbofan,(2010),2012,(8),For 8 K-8 trainer aircraft from China,48.379433,31.16558,UKR,-13.133897,27.849332,ZMB
Ukraine,Zambia,(12),AI-222,Turbofan,2012,2016-2017,(12),For 6 L-15 trainer/combat aircraft from China,48.379433,31.16558,UKR,-13.133897,27.849332,ZMB
Ukraine,Zimbabwe,(1),An-12,Transport aircraft,(2000),2001,(1),Second-hand,48.379433,31.16558,UKR,-19.015438,29.154857,ZWE
Ukraine,Zimbabwe,6,AI-25,Turbofan,2005,2005,6,For 6 K-8 trainer aircraft from China,48.379433,31.16558,UKR,-19.015438,29.154857,ZWE
Ukraine,Zimbabwe,6,AI-25,Turbofan,2006,2006,6,For 6 K-8 trainer aircraft from China,48.379433,31.16558,UKR,-19.015438,29.154857,ZWE
United Kingdom,Algeria,3,Kebir,Patrol craft,1986,1991-1993,(3),Assembled/produced in Algeria | Algerian designation El Yadekh,55.378051,-3.435973,GBR,28.033886,1.659626,DZA
United Kingdom,Algeria,(6),Kebir,Patrol craft,(1990),1997-2006,(6),Assembled/produced in Algeria | Algerian designation El Yadekh | more planned but cancelled,55.378051,-3.435973,GBR,28.033886,1.659626,DZA
United Kingdom,Australia,111,L-118 105mm,Towed gun,(1982),1987-1992,(111),$112 m Hamel programme | incl 105 assembled/produced in Australia,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,61,MSTAR,Ground surv radar,1999,2002-2005,(61),$32 m Project NINOX | 55 assembled in Australia | Australian designation AMSTAR,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,9,Global Combat Ship,Frigate,2018,,,SEA-5000 or Future Frigate programme | delivery planned from late-2020s,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Brazil,56,Spey,Turbofan,(1980),1989-1999,(56),Spey-807 version for 56 AMX combat aircraft produced in Brazil | probably from Italian production line,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Canada,15,Global Combat Ship,Frigate,2019,,,CAD37-70 b ($32-60 b) CSC plan | produced in Canada | planned delivery from mid-2020s,55.378051,-3.435973,GBR,56.130366,-106.346771,CAN
United Kingdom,China,,Spey,Turbofan,(1975),1998-2019,(510),Produced in China as WS-9 and WS-9A | for JH-7 combat aircraft produced in China,55.378051,-3.435973,GBR,35.86166,104.195397,CHN
United Kingdom,Denmark,14,EH-101-400,Transport helicopter,2001,2005-2010,(14),$329 m deal (offsets incl production of components in Denmark for Danish and other EH-101) | incl for 8 for SAR | 6 of original order sold to UK while being produced and replaced by new aircraft,55.378051,-3.435973,GBR,56.26392,9.501785,DNK
United Kingdom,Egypt,(9000),Swingfire,Anti-tank missile,1977,1979-1993,(9000),Most assembled/produced in Egypt | for use with Beeswing system,55.378051,-3.435973,GBR,26.820553,30.802498,EGY
United Kingdom,Greece,3,Super Vita,FAC,2000,2005-2006,3,EUR440-580 m deal | Greek designation Roussen,55.378051,-3.435973,GBR,39.074208,21.824312,GRC
United Kingdom,Greece,2,Super Vita,FAC,2003,2010-2015,2,EUR200-270 m deal | Greek designation Roussen,55.378051,-3.435973,GBR,39.074208,21.824312,GRC
United Kingdom,Greece,2,Super Vita,FAC,2008,2019,(1),EUR299 m deal | delivery planned 2019-2020,55.378051,-3.435973,GBR,39.074208,21.824312,GRC
United Kingdom,India,(31),Jaguar-S,FGA aircraft,1982,1988-1992,(31),Jaguar International-IS version | incl 8 Jaguar-IM (Maritime Jaguar) | Indian designation Shamsher,55.378051,-3.435973,GBR,20.593684,78.96288,IND
United Kingdom,India,1,Magar,Landing ship,1985,1997,1,,55.378051,-3.435973,GBR,20.593684,78.96288,IND
United Kingdom,India,(24),Cymbeline,Arty locating radar,(1988),1989-1994,(24),Indian designation MUFAR,55.378051,-3.435973,GBR,20.593684,78.96288,IND
United Kingdom,India,15,Jaguar-S,FGA aircraft,1993,1995-1999,(15),Jaguar International-IS version | possibly incl 4 Jaguar-IM (Maritime Jaguar) | Indian designation Shamsher,55.378051,-3.435973,GBR,20.593684,78.96288,IND
United Kingdom,India,17,Jaguar-S,FGA aircraft,1999,2004-2005,17,Jaguar-B version | for night-attack role | possibly incl 2 Jaguar-IM (Maritime Jaguar) | Indian designation Shamsher,55.378051,-3.435973,GBR,20.593684,78.96288,IND
United Kingdom,India,66,Hawk-100,Trainer/combat ac,2004,2007-2012,(66),GBP1.1 b ($2 b) Advanced Jet Trainer (AJT) programme (incl $1.6 b for aircraft) | incl 8 assembled and 42 produced in India | Hawk-132 version,55.378051,-3.435973,GBR,20.593684,78.96288,IND
United Kingdom,India,20,Jaguar-S,FGA aircraft,2006,2007-2009,(20),Jaguar International-IS version | Indian designation Shamsher,55.378051,-3.435973,GBR,20.593684,78.96288,IND
United Kingdom,India,57,Hawk-100,Trainer/combat ac,2010,2013-2016,(57),GBP700-735 m ($1.1 b) deal | Hawk-132 version,55.378051,-3.435973,GBR,20.593684,78.96288,IND
United Kingdom,India,(384),ASRAAM,BVRAAM/SRAAM,2014,2017,(384),GBP250 m deal (30% offsets incl production of components in India) | Indian designation NGCCM,55.378051,-3.435973,GBR,20.593684,78.96288,IND
United Kingdom,Italy,(136),Spey,Turbofan,1980,1989-1998,(136),For 136 AMX combat aircraft produced in Italy | Spey-807 version,55.378051,-3.435973,GBR,41.87194,12.56738,ITA
United Kingdom,Italy,21,Viper,Turbojet,(1992),1994-1999,(21),For 6 MB-339A and 15 MB-339CD trainer aircraft produced in Italy | Viper-632 version,55.378051,-3.435973,GBR,41.87194,12.56738,ITA
United Kingdom,Italy,200,Storm Shadow/SCALP,ASM,1999,2004-2008,(200),$275 m deal (offsets incl production of components),55.378051,-3.435973,GBR,41.87194,12.56738,ITA
United Kingdom,Italy,15,Viper,Turbojet,2001,2002-2004,(15),For 15 MB-339CD trainer aircraft produced in Italy | Viper-632 version,55.378051,-3.435973,GBR,41.87194,12.56738,ITA
United Kingdom,Italy,8,Type-2093,MCM sonar,2009,2012-2018,(8),GBP100 m ($165 m) deal | for modernization of 8 Gaeta MCM ships | incl production of components in Italy,55.378051,-3.435973,GBR,41.87194,12.56738,ITA
United Kingdom,Japan,(426),Adour,Turbofan,(1967),1974-1992,(426),Adour-801A version for 167 F-1 combat aircraft and T-2 trainer/combat aircraft produced in Japan (incl spares) | Japanese designation TF40-IHI-801A,55.378051,-3.435973,GBR,36.204824,138.252924,JPN
United Kingdom,Japan,48,Spey,Gas turbine,(1983),1986-1993,48,Spey SM1A version for 2 Hatakaze destroyers and 8 Asagiri and 6 Abukuma frigates produced in Japan | produced in Japan,55.378051,-3.435973,GBR,36.204824,138.252924,JPN
United Kingdom,Japan,3,BAe-125-800,Light transport ac,1989,1992-1994,3,H-X or FC-X programme | modified in Japan for calibration of navigation systems | Japanese designation U-125,55.378051,-3.435973,GBR,36.204824,138.252924,JPN
United Kingdom,Japan,(34),Spey,Gas turbine,(1991),1995-2006,34,Spey SM1C version for 5 Takanami and 9 Murasame frigates 1 Kashima training and 2 Mashuu support ships produced in Japan | produced in Japan,55.378051,-3.435973,GBR,36.204824,138.252924,JPN
United Kingdom,Japan,6,BAe-125-800,Light transport ac,1992,1995-1998,6,H-X or HS-X programme | for SAR | Japanese designation U-125A,55.378051,-3.435973,GBR,36.204824,138.252924,JPN
United Kingdom,Japan,12,Type-2093,MCM sonar,(1995),1999-2007,12,For 12 Sugashima MCM ships produced in Japan,55.378051,-3.435973,GBR,36.204824,138.252924,JPN
United Kingdom,Japan,(14),EH-101-400,Transport helicopter,2003,2006-2019,(12),$518 m MCH-X programme | 13 assembled from kits | incl 3 CH-101 transport version (for use in Antarctica) and 11 MCH-101 MCM version (with MCM system from USA),55.378051,-3.435973,GBR,36.204824,138.252924,JPN
United Kingdom,Japan,16,Spey,Turbofan,2007,2012-2014,16,Spey SM1C version for 4 Akizuki frigates produced in Japan,55.378051,-3.435973,GBR,36.204824,138.252924,JPN
United Kingdom,Japan,8,MT-30,Gas turbine,(2018),,,For 8 FFM frigates produced in Japan | probably assembled or produced in Japan,55.378051,-3.435973,GBR,36.204824,138.252924,JPN
United Kingdom,Malaysia,10,Hawk-100,Trainer/combat ac,1990,1994,10,Part of $740 m deal (offsets 20% incl production of components) | Hawk-108 version,55.378051,-3.435973,GBR,4.210484,101.975766,MYS
United Kingdom,Malaysia,18,Hawk-200,FGA aircraft,1990,1994-1995,18,Part of $740 m deal (offsets 20% incl production of components) | Hawk-208 version,55.378051,-3.435973,GBR,4.210484,101.975766,MYS
United Kingdom,Malaysia,(3),Jernas,SAM system,2002,2005-2007,(3),GBP220 m ($400 m) deal (offsets incl production of components in Malaysia),55.378051,-3.435973,GBR,4.210484,101.975766,MYS
United Kingdom,Malaysia,(150),Rapier-2,SAM,2002,2005-2007,(150),Offsets incl production of components in Malaysia) | for Jernas SAM systems,55.378051,-3.435973,GBR,4.210484,101.975766,MYS
United Kingdom,Oman,(88),Piranha,APC,2000,2001-2003,(88),Incl production of some components in Oman | incl ARV CP 81mm mortar carrier ambulance artillery observation version,55.378051,-3.435973,GBR,21.512583,55.923255,OMN
United Kingdom,Philippines,150,Simba,APC,1992,1993-1997,150,GBP63 m deal (110% offsets incl 100% barter and 10% for assembly of 142 from kits in Philippines) | incl some IFV and 17 ambulance and CP version,55.378051,-3.435973,GBR,12.879721,121.774017,PHL
United Kingdom,Poland,120,AS-90M turret,SPG turret,2008,2012-2019,(56),For 120 Krab self-propelled guns produced in Poland for delivery by 2024,55.378051,-3.435973,GBR,51.919438,19.145136,POL
United Kingdom,Romania,(402),Viper,Turbojet,(1971),1981-1991,(402),For 201 IAR-93 combat aircraft produced in Romania | Viper-633 version,55.378051,-3.435973,GBR,45.943161,24.96676,ROU
United Kingdom,Romania,17,Viper,Turbojet,(1986),1988-1992,(17),For 17 IAR-99 trainer aircraft produced in Romania | Viper-632-41M version,55.378051,-3.435973,GBR,45.943161,24.96676,ROU
United Kingdom,Romania,9,Viper,Turbojet,2000,2002-2006,(9),For 9 IAR-99C trainer aircraft produced in Romania | Viper-632-41M version,55.378051,-3.435973,GBR,45.943161,24.96676,ROU
United Kingdom,Saudi Arabia,(50),MSTAR,Ground surv radar,(1997),1998-2000,(50),Assembled from kits in Saudi Arabia,55.378051,-3.435973,GBR,23.885942,45.079162,SAU
United Kingdom,South Africa,12,Hawk-100,Trainer/combat ac,1999,2006,(12),Part of $1.2 b deal (offsets $8.7 b incl $1.5 b for arms industry incl assembly from kits of 11 in South Africa) | Hawk-100LIFT/Hawk-120 version,55.378051,-3.435973,GBR,-30.559482,22.937506,ZAF
United Kingdom,South Africa,12,Hawk-100,Trainer/combat ac,2002,2007-2008,12,Part of $620 m deal (offsets incl assembly from kits in South Africa) | Hawk-100LIFT/Hawk-120 version,55.378051,-3.435973,GBR,-30.559482,22.937506,ZAF
United Kingdom,Spain,4,Sandown,Minehunter,1992,1999-2000,4,$381 m deal | Spanish designation Segura,55.378051,-3.435973,GBR,40.463667,-3.74922,ESP
United Kingdom,Spain,(50),MSTAR,Ground surv radar,(1996),1996-2000,(50),,55.378051,-3.435973,GBR,40.463667,-3.74922,ESP
United Kingdom,Spain,2,Sandown,Minehunter,2001,2004-2005,(2),$117 m deal | Spanish designation Segura | option on 2 more,55.378051,-3.435973,GBR,40.463667,-3.74922,ESP
United Kingdom,Sweden,(60),Raven ES-05,Combat ac radar,2014,,,For 60 Gripen-E combat aircraft produced in Sweden (incl production of components in Sweden),55.378051,-3.435973,GBR,60.128161,18.643501,SWE
United Kingdom,Switzerland,20,Hawk-60,Trainer/combat ac,1987,1989-1991,20,$150 m deal | Hawk-66 version,55.378051,-3.435973,GBR,46.818188,8.227512,CHE
United Kingdom,Switzerland,(2000),Rapier-2,SAM,(2002),2004-2007,(2000),Probably incl rebuilding Swiss Rapier-1 missiles to Rapier-2,55.378051,-3.435973,GBR,46.818188,8.227512,CHE
United Kingdom,Thailand,3,Khamronsin,Corvette,1987,1992,3,,55.378051,-3.435973,GBR,15.870032,100.992541,THA
United Kingdom,Thailand,1,Khamronsin,Corvette,1989,1992,1,For police | Thai designation Srinakarin,55.378051,-3.435973,GBR,15.870032,100.992541,THA
United Kingdom,Thailand,1,BVT-90,OPV,2009,2013,1,THB3 b (USD85 m) deal | Thai designation Krabi,55.378051,-3.435973,GBR,15.870032,100.992541,THA
United Kingdom,Thailand,1,BVT-90,OPV,2015,2019,1,TBH2.9 b ($80 m) deal | Thai designation Krabi,55.378051,-3.435973,GBR,15.870032,100.992541,THA
United Kingdom,Turkey,(60),Shorland,APV,(1990),1994-1999,(60),Shorland S-55 version | for police,55.378051,-3.435973,GBR,38.963745,35.243322,TUR
United Kingdom,Turkey,840,Rapier-2,SAM,1999,2002-2010,(840),$130-150 m deal | delivery 2002-2010,55.378051,-3.435973,GBR,38.963745,35.243322,TUR
United Kingdom,United States,(300),Pegasus,Turbofan,(1975),1983-1997,(300),For 300 AV-8B combat aircraft produced in USA | US designation F-402,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,(223),Hawk-60,Trainer/combat ac,1981,1990-2009,(223),VTXTS or T-45TS programme | T-45A and T-45C Goshawk version,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,5,Island,Patrol craft,1987,1989-1990,5,For Coast Guard | Drug Omnibus Act programme,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,427,L-118 105mm,Towed gun,1987,1989-1996,(427),Incl 280 produced in USA | L-119 version | US designation M-119A1,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,12,Island,Patrol craft,(1989),1991-1992,12,For Coast Guard,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,8,Cyclone,Patrol craft,1990,1993-1994,8,,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,5,Cyclone,Patrol craft,1991,1995-1996,5,,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,(100),MSTAR,Ground surv radar,(1992),1993-1999,(100),US designation AN/PPS-5C,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,113,T-67 Firefly,Trainer aircraft,1992,1993-1995,113,$55 m deal | T-67M260 version | US designation T-3A Firefly,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,1,Cyclone,Patrol craft,1997,2000,1,$23 m deal,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,8,UFH/M-777 155mm,Towed gun,1997,2000-2001,(8),US designation XM-777 and M-777,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,(1026),UFH/M-777 155mm,Towed gun,(2000),2002-2013,(1026),US designation M-777,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,(275),L-118 105mm,Towed gun,(2005),2006-2013,(275),L-119 version | US designation M-119,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,United States,(179),Air refuel system,Air refuel system,2011,2019,28,For 179 KC-46 tanker/transport aircraft produced in USA,55.378051,-3.435973,GBR,37.09024,-95.712891,USA
United Kingdom,Yugoslavia,(430),Viper,Turbojet,(1971),1981-1991,(430),For 215 J-22 Orao combat aircraft produced in Yugoslavia | Viper-633 version,55.378051,-3.435973,GBR,44.016521,21.005859,SRB
United Kingdom,Yugoslavia,(75),Viper,Turbojet,1978,1985-1992,(75),For some 75 G-4 trainer aircraft produced in Yugoslavia | Viper-632-46 version,55.378051,-3.435973,GBR,44.016521,21.005859,SRB
United Kingdom,Afghanistan,2,Mi-8MT/Mi-17,Transport helicopter,2009,2010,2,Second-hand Mi-17 version bought by UK for Project Curium training of Afghan pilots in UK and donated to Afghanistan after end of programme,55.378051,-3.435973,GBR,33.93911,67.709953,AFG
United Kingdom,Algeria,6,EH-101-400,Transport helicopter,2007,2010-2011,(6),Part of EUR402 m deal,55.378051,-3.435973,GBR,28.033886,1.659626,DZA
United Kingdom,Algeria,4,Super Lynx-300,Helicopter,2007,2010-2012,4,Part of EUR402 m deal | Lynx Mk-130 version,55.378051,-3.435973,GBR,28.033886,1.659626,DZA
United Kingdom,Algeria,6,Super Lynx-100,ASW helicopter,2012,2015-2016,(6),Lynx Mk-140 version,55.378051,-3.435973,GBR,28.033886,1.659626,DZA
United Kingdom,Angola,(1),Seaspray,MP aircraft radar,(2015),2017,1,For 1 Citation-1 light transport aircraft from USA modified to MP aircraft in Israel before delivery,55.378051,-3.435973,GBR,-11.202692,17.873887,AGO
United Kingdom,Argentina,9,Tactica,APC,1997,1997,9,For use with peace-keeping forces in Cyprus,55.378051,-3.435973,GBR,-38.416097,-63.616672,ARG
United Kingdom,Australia,6,Type-2093,MCM sonar,1994,1999-2003,6,For 6 Gaeta (Huon) MCM ships from Italy,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,1,Sea King HAS-5,ASW helicopter,1996,1996,1,ASW equipment probably removed before transfer,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,33,Hawk-100,Trainer/combat ac,1997,2000-2001,(33),$494 m deal | Hawk-127 unarmed trainer version | incl 21 assembled in Australia,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,(400),ASRAAM,BVRAAM/SRAAM,1998,2000-2004,(400),$62 m deal (total costs for missiles and integration AUD488 m ($353 m)) | for F/A-18 combat aircraft | delivered from 2000 but only operational from 2004,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,20,Rapier,SAM system,2001,2002,(20),Second-hand | $8 m Project Land-140 | modernized to Rapier B-1M before delivery,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,5,Air refuel system,Air refuel system,2004,2011-2012,(5),For 5 A-330 MRTT tanker/transport aircraft from Spain,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,35,UFH/M-777 155mm,Towed gun,(2010),2012,35,Land-17 programme | ordered via USA from US production line | M-777A2 version,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,(20),ASRAAM,BVRAAM/SRAAM,(2011),2012,20,Possibly second-hand,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,1,Enforcer,AALS,2011,2011,1,Second-hand | GBP65 m ($106 m) deal | Australian designation Choules,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,19,UFH/M-777 155mm,Towed gun,2012,2014-2015,(19),$70 m deal | ordered via USA from US production line | M-777A2 version,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Australia,2,Air refuel system,Air refuel system,2015,2018-2019,2,For modification of 2 A330 transport aircraft to A330 MRTT tanker/transport aircraft,55.378051,-3.435973,GBR,-25.274398,133.775136,AUS
United Kingdom,Austria,117,M-109A1 155mm,Self-propelled gun,1994,1994-1995,67,Second-hand | M-109A2 and M-109A3 version,55.378051,-3.435973,GBR,47.516231,14.550072,AUT
United Kingdom,Austria,(5),MSTAR,Ground surv radar,(1996),1997,(5),,55.378051,-3.435973,GBR,47.516231,14.550072,AUT
United Kingdom,Austria,3,C-130H Hercules,Transport aircraft,2002,2003-2004,3,Second-hand | $36 m deal | C-130K version | modernized before delivery,55.378051,-3.435973,GBR,47.516231,14.550072,AUT
United Kingdom,Bahrain,1,BAe-146,Transport aircraft,2001,2001,1,$25 m deal | Avro RJ-85 version,55.378051,-3.435973,GBR,25.930414,50.637772,BHR
United Kingdom,Bahrain,3,T-67 Firefly,Trainer aircraft,2002,2003,3,T-67M260 version,55.378051,-3.435973,GBR,25.930414,50.637772,BHR
United Kingdom,Bahrain,6,Hawk-100,Trainer/combat ac,2003,2006,6,Hawk-129 version | possibly option on 6 more,55.378051,-3.435973,GBR,25.930414,50.637772,BHR
United Kingdom,Bahrain,2,C-130J Hercules,Transport aircraft,2017,2018,(2),Second-hand | Hercules C-5 version,55.378051,-3.435973,GBR,25.930414,50.637772,BHR
United Kingdom,Bangladesh,1,Island,OPV,1993,1994,1,Second-hand | Bangladeshi designation Shaheed Ruhul Amin | for use as training ship,55.378051,-3.435973,GBR,23.684994,90.356331,BGD
United Kingdom,Bangladesh,4,River,Minesweeper,1994,1994,4,Second-hand | Bangladeshi designation Shapla,55.378051,-3.435973,GBR,23.684994,90.356331,BGD
United Kingdom,Bangladesh,5,Island,OPV,2002,2002-2004,5,Second-hand | Bangladeshi designation Kapatakhaya,55.378051,-3.435973,GBR,23.684994,90.356331,BGD
United Kingdom,Bangladesh,2,Castle,OPV,2010,2010,2,Second-hand | $4 m deal | Bangladeshi designation Bijoy.,55.378051,-3.435973,GBR,23.684994,90.356331,BGD
United Kingdom,Bangladesh,2,Seaspray,MP aircraft radar,2017,,,Seaspray-5000E version | for 2 Do-228 MP aircraft from Germany,55.378051,-3.435973,GBR,23.684994,90.356331,BGD
United Kingdom,Bangladesh,2,C-130J Hercules,Transport aircraft,2018,2019,(2),Second-hand | Hercules C-5 version,55.378051,-3.435973,GBR,23.684994,90.356331,BGD
United Kingdom,Bangladesh,3,C-130J Hercules,Transport aircraft,2019,2019,2,Second-hand | Hercules C-5 version | delivery planned 2019-2020,55.378051,-3.435973,GBR,23.684994,90.356331,BGD
United Kingdom,Belgium,1,Martello,Air search radar,(1999),2001,1,Second-hand | Martello S-723 version,55.378051,-3.435973,GBR,50.503887,4.469936,BEL
United Kingdom,Belize,1,T-67 Firefly,Trainer aircraft,1996,1996,1,T-67M260 version,55.378051,-3.435973,GBR,17.189877,-88.49765,BLZ
United Kingdom,Belize,1,BN-2 Islander,Light transport ac,(1999),2000,1,Supplier uncertain,55.378051,-3.435973,GBR,17.189877,-88.49765,BLZ
United Kingdom,Bolivia,1,Star-NG,Air search radar,2016,2019,1,Star-2000 version,55.378051,-3.435973,GBR,-16.290154,-63.588653,BOL
United Kingdom,Botswana,2,BN-2 Islander,Light transport ac,(1990),1990,2,Armed BN-2 Defender version,55.378051,-3.435973,GBR,-22.328474,24.684866,BWA
United Kingdom,Botswana,(25),Javelin,Portable SAM,(1991),1992,(25),Deal also incl 5 launchers,55.378051,-3.435973,GBR,-22.328474,24.684866,BWA
United Kingdom,Botswana,15,L-118 105mm,Towed gun,(1994),1995-1996,15,,55.378051,-3.435973,GBR,-22.328474,24.684866,BWA
United Kingdom,Botswana,(20),Scorpion,Light tank,(1994),1995-1996,(20),Second-hand vehicles sold back to UK producer modernized and sold to Botswana,55.378051,-3.435973,GBR,-22.328474,24.684866,BWA
United Kingdom,Botswana,6,Spartan,APC,(1994),1995,(6),,55.378051,-3.435973,GBR,-22.328474,24.684866,BWA
United Kingdom,Brazil,4,AWS-4,Air/sea search radar,(1981),1989-1994,(4),For 4 Inhauma frigates produced in Brazil,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,4,Mk-8 114mm,Naval gun,(1981),1989-1994,(4),For 4 Inhama frigates produced in Brazil,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,(150),Mk-24 Tigerfish,AS/ASW torpedo,(1985),1989-1999,(150),For Tupi submarines,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,4,L-118 105mm,Towed gun,1991,1992,4,,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,9,Super Lynx-100,ASW helicopter,1993,1996-1997,9,$221 m deal incl modernization of 5 Brazilian Lynx to Super Lynx | Lynx Mk-21A version | Brazilian designation SAH-11,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,4,Broadsword/Type-22,Frigate,1994,1995-1997,4,Second-hand | Brazilian designation Greenhalgh,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,(36),L-118 105mm,Towed gun,1994,1995-1996,36,Deal worth $60 m incl L-16 81mm mortars | incl 18 for Marines,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,3,River,Minesweeper,1994,1995,3,Second-hand | Brazilian designation Do Valle | minesweeping gear removed before transfer | mainly for use as buoy tenders,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,(200),Seawolf,SAM,1994,1995-1997,(200),Second-hand | for Broadsword (Greenhalgh) frigates,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,4,River,Minesweeper,1997,1998,4,Second-hand | Brazilian designation Do Valle | minesweeping gear removed before transfer | mainly for use as patrol craft,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,(12),L-118 105mm,Towed gun,(2000),2002,(12),,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,1,Round Table,Landing ship,2007,2007,1,Second-hand | Brazilian designation DAvila,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
United Kingdom,Brazil,1,Round Table,Landing ship,2008,2009,1,Second-hand | Brazilian designation DAvila,55.378051,-3.435973,GBR,-14.235004,-51.92528,BRA
