name,value,year,lastValue,rank,code3
Kazakhstan,19,2000,183.0,25.0,KAZ
Kazakhstan,12,2001,19.0,28.0,KAZ
Kazakhstan,0,2002,12.0,40.0,KAZ
Kazakhstan,0,2003,0.0,38.0,KAZ
Kazakhstan,5,2004,0.0,35.0,KAZ
Kazakhstan,0,2005,5.0,39.0,KAZ
Kazakhstan,6,2006,0.0,38.0,KAZ
Kazakhstan,0,2007,6.0,39.0,KAZ
Kazakhstan,0,2008,0.0,43.0,KAZ
Kazakhstan,0,2009,0.0,42.0,KAZ
Kazakhstan,0,2010,0.0,39.0,KAZ
Kazakhstan,0,2011,0.0,38.0,KAZ
Kazakhstan,0,2012,0.0,37.0,KAZ
Kazakhstan,0,2013,0.0,40.0,KAZ
Kazakhstan,0,2014,0.0,40.0,KAZ
Kazakhstan,0,2015,0.0,42.0,KAZ
Kazakhstan,0,2016,0.0,42.0,KAZ
Kazakhstan,0,2017,0.0,41.0,KAZ
Kazakhstan,0,2018,0.0,39.0,KAZ
Kazakhstan,0,2019,0.0,34.0,KAZ
Kenya,0,1989,0.0,36.0,KEN
Kenya,0,1990,0.0,32.0,KEN
Kenya,2,1991,0.0,32.0,KEN
Kenya,0,1992,2.0,34.0,KEN
Kenya,2,1993,0.0,38.0,KEN
Kenya,0,1994,2.0,41.0,KEN
Kenya,0,1995,0.0,37.0,KEN
Kenya,0,1996,0.0,41.0,KEN
Kenya,0,1997,0.0,38.0,KEN
Kenya,0,1998,0.0,35.0,KEN
Kenya,0,1999,0.0,35.0,KEN
Kenya,0,2000,0.0,33.0,KEN
Kenya,0,2001,0.0,37.0,KEN
Kenya,0,2002,0.0,40.0,KEN
Kenya,0,2003,0.0,38.0,KEN
Kenya,0,2004,0.0,39.0,KEN
Kenya,0,2005,0.0,39.0,KEN
Kenya,0,2006,0.0,43.0,KEN
Kenya,0,2007,0.0,39.0,KEN
Kenya,0,2008,0.0,43.0,KEN
Kenya,0,2009,0.0,42.0,KEN
Kenya,0,2010,0.0,39.0,KEN
Kenya,0,2011,0.0,38.0,KEN
Kenya,0,2012,0.0,37.0,KEN
Kenya,0,2013,0.0,40.0,KEN
Kenya,0,2014,0.0,40.0,KEN
Kenya,0,2015,0.0,42.0,KEN
Kenya,0,2016,0.0,42.0,KEN
Kenya,0,2017,0.0,41.0,KEN
Kenya,0,2018,0.0,39.0,KEN
Kenya,0,2019,0.0,34.0,KEN
Kuwait,0,1989,0.0,36.0,KWT
Kuwait,0,1990,0.0,32.0,KWT
Kuwait,0,1991,0.0,34.0,KWT
Kuwait,0,1992,0.0,34.0,KWT
Kuwait,0,1993,0.0,40.0,KWT
Kuwait,0,1994,0.0,41.0,KWT
Kuwait,0,1995,0.0,37.0,KWT
Kuwait,0,1996,0.0,41.0,KWT
Kuwait,0,1997,0.0,38.0,KWT
Kuwait,95,1998,0.0,14.0,KWT
Kuwait,0,1999,95.0,35.0,KWT
Kuwait,0,2000,0.0,33.0,KWT
Kuwait,0,2001,0.0,37.0,KWT
Kuwait,0,2002,0.0,40.0,KWT
Kuwait,0,2003,0.0,38.0,KWT
Kuwait,0,2004,0.0,39.0,KWT
Kuwait,0,2005,0.0,39.0,KWT
Kuwait,0,2006,0.0,43.0,KWT
Kuwait,0,2007,0.0,39.0,KWT
Kuwait,0,2008,0.0,43.0,KWT
Kuwait,0,2009,0.0,42.0,KWT
Kuwait,0,2010,0.0,39.0,KWT
Kuwait,0,2011,0.0,38.0,KWT
Kuwait,0,2012,0.0,37.0,KWT
Kuwait,0,2013,0.0,40.0,KWT
Kuwait,0,2014,0.0,40.0,KWT
Kuwait,0,2015,0.0,42.0,KWT
Kuwait,0,2016,0.0,42.0,KWT
Kuwait,0,2017,0.0,41.0,KWT
Kuwait,0,2018,0.0,39.0,KWT
Kuwait,0,2019,0.0,34.0,KWT
Kyrgyzstan,0,1989,0.0,36.0,KGZ
Kyrgyzstan,0,1990,0.0,32.0,KGZ
Kyrgyzstan,0,1991,0.0,34.0,KGZ
Kyrgyzstan,0,1992,0.0,34.0,KGZ
Kyrgyzstan,0,1993,0.0,40.0,KGZ
Kyrgyzstan,0,1994,0.0,41.0,KGZ
Kyrgyzstan,57,1995,0.0,19.0,KGZ
Kyrgyzstan,0,1996,57.0,41.0,KGZ
Kyrgyzstan,0,1997,0.0,38.0,KGZ
Kyrgyzstan,0,1998,0.0,35.0,KGZ
Kyrgyzstan,0,1999,0.0,35.0,KGZ
Kyrgyzstan,0,2000,0.0,33.0,KGZ
Kyrgyzstan,0,2001,0.0,37.0,KGZ
Kyrgyzstan,0,2002,0.0,40.0,KGZ
Kyrgyzstan,92,2003,0.0,19.0,KGZ
Kyrgyzstan,0,2004,92.0,39.0,KGZ
Kyrgyzstan,0,2005,0.0,39.0,KGZ
Kyrgyzstan,18,2006,0.0,32.0,KGZ
Kyrgyzstan,18,2007,18.0,31.0,KGZ
Kyrgyzstan,14,2008,18.0,37.0,KGZ
Kyrgyzstan,0,2009,14.0,42.0,KGZ
Kyrgyzstan,0,2010,0.0,39.0,KGZ
Kyrgyzstan,0,2011,0.0,38.0,KGZ
Kyrgyzstan,0,2012,0.0,37.0,KGZ
Kyrgyzstan,0,2013,0.0,40.0,KGZ
Kyrgyzstan,0,2014,0.0,40.0,KGZ
Kyrgyzstan,4,2015,0.0,39.0,KGZ
Kyrgyzstan,5,2016,4.0,38.0,KGZ
Kyrgyzstan,5,2017,5.0,37.0,KGZ
Kyrgyzstan,0,2018,5.0,39.0,KGZ
Kyrgyzstan,0,2019,0.0,34.0,KGZ
Latvia,0,1989,0.0,36.0,LVA
Latvia,0,1990,0.0,32.0,LVA
Latvia,0,1991,0.0,34.0,LVA
Latvia,0,1992,0.0,34.0,LVA
Latvia,0,1993,0.0,40.0,LVA
Latvia,9,1994,0.0,36.0,LVA
Latvia,0,1995,9.0,37.0,LVA
Latvia,0,1996,0.0,41.0,LVA
Latvia,0,1997,0.0,38.0,LVA
Latvia,0,1998,0.0,35.0,LVA
Latvia,0,1999,0.0,35.0,LVA
Latvia,0,2000,0.0,33.0,LVA
Latvia,0,2001,0.0,37.0,LVA
Latvia,0,2002,0.0,40.0,LVA
Latvia,0,2003,0.0,38.0,LVA
Latvia,0,2004,0.0,39.0,LVA
Latvia,0,2005,0.0,39.0,LVA
Latvia,0,2006,0.0,43.0,LVA
Latvia,0,2007,0.0,39.0,LVA
Latvia,0,2008,0.0,43.0,LVA
Latvia,0,2009,0.0,42.0,LVA
Latvia,0,2010,0.0,39.0,LVA
Latvia,0,2011,0.0,38.0,LVA
Latvia,0,2012,0.0,37.0,LVA
Latvia,0,2013,0.0,40.0,LVA
Latvia,0,2014,0.0,40.0,LVA
Latvia,0,2015,0.0,42.0,LVA
Latvia,0,2016,0.0,42.0,LVA
Latvia,0,2017,0.0,41.0,LVA
Latvia,0,2018,0.0,39.0,LVA
Latvia,0,2019,0.0,34.0,LVA
Lebanon,0,1989,0.0,36.0,LBN
Lebanon,0,1990,0.0,32.0,LBN
Lebanon,1,1991,0.0,33.0,LBN
Lebanon,0,1992,1.0,34.0,LBN
Lebanon,0,1993,0.0,40.0,LBN
Lebanon,0,1994,0.0,41.0,LBN
Lebanon,0,1995,0.0,37.0,LBN
Lebanon,0,1996,0.0,41.0,LBN
Lebanon,0,1997,0.0,38.0,LBN
Lebanon,0,1998,0.0,35.0,LBN
Lebanon,0,1999,0.0,35.0,LBN
Lebanon,0,2000,0.0,33.0,LBN
Lebanon,0,2001,0.0,37.0,LBN
Lebanon,45,2002,0.0,23.0,LBN
Lebanon,0,2003,45.0,38.0,LBN
Lebanon,0,2004,0.0,39.0,LBN
Lebanon,0,2005,0.0,39.0,LBN
Lebanon,0,2006,0.0,43.0,LBN
Lebanon,0,2007,0.0,39.0,LBN
Lebanon,0,2008,0.0,43.0,LBN
Lebanon,0,2009,0.0,42.0,LBN
Lebanon,0,2010,0.0,39.0,LBN
Lebanon,0,2011,0.0,38.0,LBN
Lebanon,0,2012,0.0,37.0,LBN
Lebanon,0,2013,0.0,40.0,LBN
Lebanon,0,2014,0.0,40.0,LBN
Lebanon,0,2015,0.0,42.0,LBN
Lebanon,0,2016,0.0,42.0,LBN
Lebanon,0,2017,0.0,41.0,LBN
Lebanon,0,2018,0.0,39.0,LBN
Lebanon,0,2019,0.0,34.0,LBN
Libya,7,1989,7.0,30.0,LBY
Libya,36,1990,7.0,22.0,LBY
Libya,0,1991,36.0,34.0,LBY
Libya,0,1992,0.0,34.0,LBY
Libya,0,1993,0.0,40.0,LBY
Libya,3,1994,0.0,39.0,LBY
Libya,0,1995,3.0,37.0,LBY
Libya,0,1996,0.0,41.0,LBY
Libya,3,1997,0.0,36.0,LBY
Libya,10,1998,3.0,27.0,LBY
Libya,0,1999,10.0,35.0,LBY
Libya,0,2000,0.0,33.0,LBY
Libya,0,2001,0.0,37.0,LBY
Libya,21,2002,0.0,29.0,LBY
Libya,16,2003,21.0,28.0,LBY
Libya,113,2004,16.0,15.0,LBY
Libya,113,2005,113.0,15.0,LBY
Libya,18,2006,113.0,32.0,LBY
Libya,10,2007,18.0,33.0,LBY
Libya,18,2008,10.0,34.0,LBY
Libya,32,2009,18.0,31.0,LBY
Libya,28,2010,32.0,29.0,LBY
Libya,0,2011,28.0,38.0,LBY
Libya,0,2012,0.0,37.0,LBY
Libya,0,2013,0.0,40.0,LBY
Libya,0,2014,0.0,40.0,LBY
Libya,0,2015,0.0,42.0,LBY
Libya,1,2016,0.0,41.0,LBY
Libya,0,2017,1.0,41.0,LBY
Libya,0,2018,0.0,39.0,LBY
Libya,0,2019,0.0,34.0,LBY
Lithuania,0,1989,0.0,36.0,LTU
Lithuania,0,1990,0.0,32.0,LTU
Lithuania,0,1991,0.0,34.0,LTU
Lithuania,0,1992,0.0,34.0,LTU
Lithuania,0,1993,0.0,40.0,LTU
Lithuania,0,1994,0.0,41.0,LTU
Lithuania,0,1995,0.0,37.0,LTU
Lithuania,0,1996,0.0,41.0,LTU
Lithuania,0,1997,0.0,38.0,LTU
Lithuania,0,1998,0.0,35.0,LTU
Lithuania,0,1999,0.0,35.0,LTU
Lithuania,0,2000,0.0,33.0,LTU
Lithuania,0,2001,0.0,37.0,LTU
Lithuania,3,2002,0.0,37.0,LTU
Lithuania,0,2003,3.0,38.0,LTU
Lithuania,0,2004,0.0,39.0,LTU
Lithuania,0,2005,0.0,39.0,LTU
Lithuania,0,2006,0.0,43.0,LTU
Lithuania,0,2007,0.0,39.0,LTU
Lithuania,0,2008,0.0,43.0,LTU
Lithuania,0,2009,0.0,42.0,LTU
Lithuania,0,2010,0.0,39.0,LTU
Lithuania,0,2011,0.0,38.0,LTU
Lithuania,0,2012,0.0,37.0,LTU
Lithuania,0,2013,0.0,40.0,LTU
Lithuania,0,2014,0.0,40.0,LTU
Lithuania,0,2015,0.0,42.0,LTU
Lithuania,0,2016,0.0,42.0,LTU
Lithuania,0,2017,0.0,41.0,LTU
Lithuania,60,2018,0.0,21.0,LTU
Lithuania,0,2019,60.0,34.0,LTU
Luxembourg,0,1989,0.0,36.0,LUX
Luxembourg,0,1990,0.0,32.0,LUX
Luxembourg,0,1991,0.0,34.0,LUX
Luxembourg,0,1992,0.0,34.0,LUX
Luxembourg,0,1993,0.0,40.0,LUX
Luxembourg,0,1994,0.0,41.0,LUX
Luxembourg,0,1995,0.0,37.0,LUX
Luxembourg,0,1996,0.0,41.0,LUX
Luxembourg,0,1997,0.0,38.0,LUX
Luxembourg,0,1998,0.0,35.0,LUX
Luxembourg,0,1999,0.0,35.0,LUX
Luxembourg,0,2000,0.0,33.0,LUX
Luxembourg,0,2001,0.0,37.0,LUX
Luxembourg,0,2002,0.0,40.0,LUX
Luxembourg,0,2003,0.0,38.0,LUX
Luxembourg,0,2004,0.0,39.0,LUX
Luxembourg,0,2005,0.0,39.0,LUX
Luxembourg,0,2006,0.0,43.0,LUX
Luxembourg,0,2007,0.0,39.0,LUX
Luxembourg,0,2008,0.0,43.0,LUX
Luxembourg,0,2009,0.0,42.0,LUX
Luxembourg,0,2010,0.0,39.0,LUX
Luxembourg,0,2011,0.0,38.0,LUX
Luxembourg,0,2012,0.0,37.0,LUX
Luxembourg,0,2013,0.0,40.0,LUX
Luxembourg,0,2014,0.0,40.0,LUX
Luxembourg,0,2015,0.0,42.0,LUX
Luxembourg,0,2016,0.0,42.0,LUX
Luxembourg,0,2017,0.0,41.0,LUX
Luxembourg,0,2018,0.0,39.0,LUX
Luxembourg,0,2019,0.0,34.0,LUX
Malawi,0,1989,0.0,36.0,MWI
Malawi,0,1990,0.0,32.0,MWI
Malawi,0,1991,0.0,34.0,MWI
Malawi,0,1992,0.0,34.0,MWI
Malawi,0,1993,0.0,40.0,MWI
Malawi,0,1994,0.0,41.0,MWI
Malawi,0,1995,0.0,37.0,MWI
Malawi,0,1996,0.0,41.0,MWI
Malawi,0,1997,0.0,38.0,MWI
Malawi,0,1998,0.0,35.0,MWI
Malawi,0,1999,0.0,35.0,MWI
Malawi,1,2000,0.0,32.0,MWI
Malawi,0,2001,1.0,37.0,MWI
Malawi,0,2002,0.0,40.0,MWI
Malawi,0,2003,0.0,38.0,MWI
Malawi,0,2004,0.0,39.0,MWI
Malawi,0,2005,0.0,39.0,MWI
Malawi,0,2006,0.0,43.0,MWI
Malawi,0,2007,0.0,39.0,MWI
Malawi,0,2008,0.0,43.0,MWI
Malawi,0,2009,0.0,42.0,MWI
Malawi,0,2010,0.0,39.0,MWI
Malawi,0,2011,0.0,38.0,MWI
Malawi,0,2012,0.0,37.0,MWI
Malawi,0,2013,0.0,40.0,MWI
Malawi,0,2014,0.0,40.0,MWI
Malawi,0,2015,0.0,42.0,MWI
Malawi,0,2016,0.0,42.0,MWI
Malawi,0,2017,0.0,41.0,MWI
Malawi,0,2018,0.0,39.0,MWI
Malawi,0,2019,0.0,34.0,MWI
Malaysia,0,1989,0.0,36.0,MYS
Malaysia,0,1990,0.0,32.0,MYS
Malaysia,0,1991,0.0,34.0,MYS
Malaysia,0,1992,0.0,34.0,MYS
Malaysia,0,1993,0.0,40.0,MYS
Malaysia,0,1994,0.0,41.0,MYS
Malaysia,0,1995,0.0,37.0,MYS
Malaysia,0,1996,0.0,41.0,MYS
Malaysia,0,1997,0.0,38.0,MYS
Malaysia,0,1998,0.0,35.0,MYS
Malaysia,11,1999,0.0,28.0,MYS
Malaysia,0,2000,11.0,33.0,MYS
Malaysia,0,2001,0.0,37.0,MYS
Malaysia,0,2002,0.0,40.0,MYS
Malaysia,0,2003,0.0,38.0,MYS
Malaysia,0,2004,0.0,39.0,MYS
Malaysia,0,2005,0.0,39.0,MYS
Malaysia,0,2006,0.0,43.0,MYS
Malaysia,0,2007,0.0,39.0,MYS
Malaysia,0,2008,0.0,43.0,MYS
Malaysia,0,2009,0.0,42.0,MYS
Malaysia,0,2010,0.0,39.0,MYS
Malaysia,0,2011,0.0,38.0,MYS
Malaysia,0,2012,0.0,37.0,MYS
Malaysia,15,2013,0.0,32.0,MYS
Malaysia,15,2014,15.0,32.0,MYS
Malaysia,0,2015,15.0,42.0,MYS
Malaysia,0,2016,0.0,42.0,MYS
Malaysia,0,2017,0.0,41.0,MYS
Malaysia,0,2018,0.0,39.0,MYS
Malaysia,0,2019,0.0,34.0,MYS
Malta,0,1989,0.0,36.0,MLT
Malta,0,1990,0.0,32.0,MLT
Malta,0,1991,0.0,34.0,MLT
Malta,0,1992,0.0,34.0,MLT
Malta,0,1993,0.0,40.0,MLT
Malta,0,1994,0.0,41.0,MLT
Malta,0,1995,0.0,37.0,MLT
Malta,0,1996,0.0,41.0,MLT
Malta,0,1997,0.0,38.0,MLT
Malta,0,1998,0.0,35.0,MLT
Malta,0,1999,0.0,35.0,MLT
Malta,0,2000,0.0,33.0,MLT
Malta,0,2001,0.0,37.0,MLT
Malta,0,2002,0.0,40.0,MLT
Malta,0,2003,0.0,38.0,MLT
Malta,10,2004,0.0,31.0,MLT
Malta,0,2005,10.0,39.0,MLT
Malta,0,2006,0.0,43.0,MLT
Malta,0,2007,0.0,39.0,MLT
Malta,0,2008,0.0,43.0,MLT
Malta,0,2009,0.0,42.0,MLT
Malta,0,2010,0.0,39.0,MLT
Malta,0,2011,0.0,38.0,MLT
Malta,0,2012,0.0,37.0,MLT
Malta,0,2013,0.0,40.0,MLT
Malta,0,2014,0.0,40.0,MLT
Malta,5,2015,0.0,38.0,MLT
Malta,0,2016,5.0,42.0,MLT
Malta,0,2017,0.0,41.0,MLT
Malta,0,2018,0.0,39.0,MLT
Malta,0,2019,0.0,34.0,MLT
Mexico,0,1989,0.0,36.0,MEX
Mexico,0,1990,0.0,32.0,MEX
Mexico,0,1991,0.0,34.0,MEX
Mexico,0,1992,0.0,34.0,MEX
Mexico,0,1993,0.0,40.0,MEX
Mexico,0,1994,0.0,41.0,MEX
Mexico,0,1995,0.0,37.0,MEX
Mexico,0,1996,0.0,41.0,MEX
Mexico,0,1997,0.0,38.0,MEX
Mexico,0,1998,0.0,35.0,MEX
Mexico,0,1999,0.0,35.0,MEX
Mexico,0,2000,0.0,33.0,MEX
Mexico,0,2001,0.0,37.0,MEX
Mexico,0,2002,0.0,40.0,MEX
Mexico,0,2003,0.0,38.0,MEX
Mexico,0,2004,0.0,39.0,MEX
Mexico,0,2005,0.0,39.0,MEX
Mexico,0,2006,0.0,43.0,MEX
Mexico,0,2007,0.0,39.0,MEX
Mexico,0,2008,0.0,43.0,MEX
Mexico,0,2009,0.0,42.0,MEX
Mexico,0,2010,0.0,39.0,MEX
Mexico,0,2011,0.0,38.0,MEX
Mexico,0,2012,0.0,37.0,MEX
Mexico,0,2013,0.0,40.0,MEX
Mexico,0,2014,0.0,40.0,MEX
Mexico,0,2015,0.0,42.0,MEX
Mexico,0,2016,0.0,42.0,MEX
Mexico,0,2017,0.0,41.0,MEX
Mexico,0,2018,0.0,39.0,MEX
Mexico,1,2019,0.0,33.0,MEX
Moldova,0,1989,0.0,36.0,MDA
Moldova,0,1990,0.0,32.0,MDA
Moldova,0,1991,0.0,34.0,MDA
Moldova,11,1992,0.0,29.0,MDA
Moldova,0,1993,11.0,40.0,MDA
Moldova,36,1994,0.0,25.0,MDA
Moldova,0,1995,36.0,37.0,MDA
Moldova,0,1996,0.0,41.0,MDA
Moldova,217,1997,0.0,13.0,MDA
Moldova,0,1998,217.0,35.0,MDA
Moldova,0,1999,0.0,35.0,MDA
Moldova,6,2000,0.0,29.0,MDA
Moldova,42,2001,6.0,21.0,MDA
Moldova,60,2002,42.0,19.0,MDA
Moldova,13,2003,60.0,30.0,MDA
Moldova,0,2004,13.0,39.0,MDA
Moldova,18,2005,0.0,29.0,MDA
Moldova,3,2006,18.0,41.0,MDA
Moldova,19,2007,3.0,30.0,MDA
Moldova,29,2008,19.0,30.0,MDA
Moldova,20,2009,29.0,37.0,MDA
Moldova,0,2010,20.0,39.0,MDA
Moldova,11,2011,0.0,31.0,MDA
Moldova,0,2012,11.0,37.0,MDA
Moldova,0,2013,0.0,40.0,MDA
Moldova,0,2014,0.0,40.0,MDA
Moldova,0,2015,0.0,42.0,MDA
Moldova,0,2016,0.0,42.0,MDA
Moldova,0,2017,0.0,41.0,MDA
Moldova,0,2018,0.0,39.0,MDA
Moldova,0,2019,0.0,34.0,MDA
Montenegro,0,1989,0.0,36.0,MNE
Montenegro,0,1990,0.0,32.0,MNE
Montenegro,0,1991,0.0,34.0,MNE
Montenegro,0,1992,0.0,34.0,MNE
Montenegro,0,1993,0.0,40.0,MNE
Montenegro,0,1994,0.0,41.0,MNE
Montenegro,0,1995,0.0,37.0,MNE
Montenegro,0,1996,0.0,41.0,MNE
Montenegro,0,1997,0.0,38.0,MNE
Montenegro,0,1998,0.0,35.0,MNE
Montenegro,0,1999,0.0,35.0,MNE
Montenegro,0,2000,0.0,33.0,MNE
Montenegro,0,2001,0.0,37.0,MNE
Montenegro,0,2002,0.0,40.0,MNE
Montenegro,0,2003,0.0,38.0,MNE
Montenegro,0,2004,0.0,39.0,MNE
Montenegro,0,2005,0.0,39.0,MNE
Montenegro,71,2006,0.0,22.0,MNE
Montenegro,109,2007,71.0,18.0,MNE
Montenegro,0,2008,109.0,43.0,MNE
Montenegro,0,2009,0.0,42.0,MNE
Montenegro,18,2010,0.0,33.0,MNE
Montenegro,0,2011,18.0,38.0,MNE
Montenegro,0,2012,0.0,37.0,MNE
Montenegro,0,2013,0.0,40.0,MNE
Montenegro,0,2014,0.0,40.0,MNE
Montenegro,0,2015,0.0,42.0,MNE
Montenegro,0,2016,0.0,42.0,MNE
Montenegro,0,2017,0.0,41.0,MNE
Montenegro,0,2018,0.0,39.0,MNE
Montenegro,0,2019,0.0,34.0,MNE
Morocco,0,1989,0.0,36.0,MAR
Morocco,0,1990,0.0,32.0,MAR
Morocco,0,1991,0.0,34.0,MAR
Morocco,0,1992,0.0,34.0,MAR
Morocco,0,1993,0.0,40.0,MAR
Morocco,0,1994,0.0,41.0,MAR
Morocco,0,1995,0.0,37.0,MAR
Morocco,0,1996,0.0,41.0,MAR
Morocco,0,1997,0.0,38.0,MAR
Morocco,0,1998,0.0,35.0,MAR
Morocco,0,1999,0.0,35.0,MAR
Morocco,0,2000,0.0,33.0,MAR
Morocco,0,2001,0.0,37.0,MAR
Morocco,0,2002,0.0,40.0,MAR
Morocco,0,2003,0.0,38.0,MAR
Morocco,0,2004,0.0,39.0,MAR
Morocco,0,2005,0.0,39.0,MAR
Morocco,0,2006,0.0,43.0,MAR
Morocco,0,2007,0.0,39.0,MAR
Morocco,0,2008,0.0,43.0,MAR
Morocco,0,2009,0.0,42.0,MAR
Morocco,0,2010,0.0,39.0,MAR
Morocco,0,2011,0.0,38.0,MAR
Morocco,0,2012,0.0,37.0,MAR
Morocco,0,2013,0.0,40.0,MAR
Morocco,0,2014,0.0,40.0,MAR
Morocco,0,2015,0.0,42.0,MAR
Morocco,0,2016,0.0,42.0,MAR
Morocco,0,2017,0.0,41.0,MAR
Morocco,0,2018,0.0,39.0,MAR
Morocco,0,2019,0.0,34.0,MAR
Mozambique,0,1989,0.0,36.0,MOZ
Mozambique,0,1990,0.0,32.0,MOZ
Mozambique,0,1991,0.0,34.0,MOZ
Mozambique,0,1992,0.0,34.0,MOZ
Mozambique,0,1993,0.0,40.0,MOZ
Mozambique,0,1994,0.0,41.0,MOZ
Mozambique,0,1995,0.0,37.0,MOZ
Mozambique,0,1996,0.0,41.0,MOZ
Mozambique,0,1997,0.0,38.0,MOZ
Mozambique,0,1998,0.0,35.0,MOZ
Mozambique,0,1999,0.0,35.0,MOZ
Mozambique,0,2000,0.0,33.0,MOZ
Mozambique,0,2001,0.0,37.0,MOZ
Mozambique,0,2002,0.0,40.0,MOZ
Mozambique,0,2003,0.0,38.0,MOZ
Mozambique,0,2004,0.0,39.0,MOZ
Mozambique,0,2005,0.0,39.0,MOZ
Mozambique,0,2006,0.0,43.0,MOZ
Mozambique,0,2007,0.0,39.0,MOZ
Mozambique,0,2008,0.0,43.0,MOZ
Mozambique,0,2009,0.0,42.0,MOZ
Mozambique,0,2010,0.0,39.0,MOZ
Mozambique,0,2011,0.0,38.0,MOZ
Mozambique,0,2012,0.0,37.0,MOZ
Mozambique,0,2013,0.0,40.0,MOZ
Mozambique,0,2014,0.0,40.0,MOZ
Mozambique,0,2015,0.0,42.0,MOZ
Mozambique,0,2016,0.0,42.0,MOZ
Mozambique,0,2017,0.0,41.0,MOZ
Mozambique,0,2018,0.0,39.0,MOZ
Mozambique,0,2019,0.0,34.0,MOZ
Mujahedin (Afghanistan)*,0,1989,0.0,36.0,AFG
Mujahedin (Afghanistan)*,0,1990,0.0,32.0,AFG
Mujahedin (Afghanistan)*,0,1991,0.0,34.0,AFG
Mujahedin (Afghanistan)*,1,1992,0.0,33.0,AFG
Mujahedin (Afghanistan)*,0,1993,1.0,40.0,AFG
Mujahedin (Afghanistan)*,0,1994,0.0,41.0,AFG
Mujahedin (Afghanistan)*,0,1995,0.0,37.0,AFG
Mujahedin (Afghanistan)*,0,1996,0.0,41.0,AFG
Mujahedin (Afghanistan)*,0,1997,0.0,38.0,AFG
Mujahedin (Afghanistan)*,0,1998,0.0,35.0,AFG
Mujahedin (Afghanistan)*,0,1999,0.0,35.0,AFG
Mujahedin (Afghanistan)*,0,2000,0.0,33.0,AFG
Mujahedin (Afghanistan)*,0,2001,0.0,37.0,AFG
Mujahedin (Afghanistan)*,0,2002,0.0,40.0,AFG
Mujahedin (Afghanistan)*,0,2003,0.0,38.0,AFG
Mujahedin (Afghanistan)*,0,2004,0.0,39.0,AFG
Mujahedin (Afghanistan)*,0,2005,0.0,39.0,AFG
Mujahedin (Afghanistan)*,0,2006,0.0,43.0,AFG
Mujahedin (Afghanistan)*,0,2007,0.0,39.0,AFG
Mujahedin (Afghanistan)*,0,2008,0.0,43.0,AFG
Mujahedin (Afghanistan)*,0,2009,0.0,42.0,AFG
Mujahedin (Afghanistan)*,0,2010,0.0,39.0,AFG
Mujahedin (Afghanistan)*,0,2011,0.0,38.0,AFG
Mujahedin (Afghanistan)*,0,2012,0.0,37.0,AFG
Mujahedin (Afghanistan)*,0,2013,0.0,40.0,AFG
Mujahedin (Afghanistan)*,0,2014,0.0,40.0,AFG
Mujahedin (Afghanistan)*,0,2015,0.0,42.0,AFG
Mujahedin (Afghanistan)*,0,2016,0.0,42.0,AFG
Mujahedin (Afghanistan)*,0,2017,0.0,41.0,AFG
Mujahedin (Afghanistan)*,0,2018,0.0,39.0,AFG
Mujahedin (Afghanistan)*,0,2019,0.0,34.0,AFG
Netherlands,558,1989,558.0,8.0,NLD
Netherlands,416,1990,558.0,9.0,NLD
Netherlands,455,1991,416.0,9.0,NLD
Netherlands,365,1992,455.0,8.0,NLD
Netherlands,455,1993,365.0,7.0,NLD
Netherlands,627,1994,455.0,7.0,NLD
Netherlands,473,1995,627.0,7.0,NLD
Netherlands,499,1996,473.0,7.0,NLD
Netherlands,614,1997,499.0,7.0,NLD
Netherlands,624,1998,614.0,7.0,NLD
Netherlands,359,1999,624.0,10.0,NLD
Netherlands,284,2000,359.0,10.0,NLD
Netherlands,203,2001,284.0,13.0,NLD
Netherlands,233,2002,203.0,10.0,NLD
Netherlands,331,2003,233.0,10.0,NLD
Netherlands,204,2004,331.0,12.0,NLD
Netherlands,505,2005,204.0,9.0,NLD
Netherlands,1146,2006,505.0,5.0,NLD
Netherlands,1213,2007,1146.0,5.0,NLD
Netherlands,446,2008,1213.0,10.0,NLD
Netherlands,495,2009,446.0,10.0,NLD
Netherlands,371,2010,495.0,11.0,NLD
Netherlands,546,2011,371.0,11.0,NLD
Netherlands,858,2012,546.0,7.0,NLD
Netherlands,374,2013,858.0,12.0,NLD
Netherlands,631,2014,374.0,9.0,NLD
Netherlands,461,2015,631.0,11.0,NLD
Netherlands,471,2016,461.0,11.0,NLD
Netherlands,1048,2017,471.0,8.0,NLD
Netherlands,438,2018,1048.0,11.0,NLD
Netherlands,285,2019,438.0,11.0,NLD
New Zealand,0,1989,0.0,36.0,NZL
New Zealand,0,1990,0.0,32.0,NZL
New Zealand,34,1991,0.0,25.0,NZL
New Zealand,4,1992,34.0,31.0,NZL
New Zealand,0,1993,4.0,40.0,NZL
New Zealand,3,1994,0.0,39.0,NZL
New Zealand,0,1995,3.0,37.0,NZL
New Zealand,0,1996,0.0,41.0,NZL
New Zealand,0,1997,0.0,38.0,NZL
New Zealand,0,1998,0.0,35.0,NZL
New Zealand,1,1999,0.0,34.0,NZL
New Zealand,1,2000,1.0,32.0,NZL
New Zealand,0,2001,1.0,37.0,NZL
New Zealand,1,2002,0.0,39.0,NZL
New Zealand,0,2003,1.0,38.0,NZL
New Zealand,1,2004,0.0,38.0,NZL
New Zealand,0,2005,1.0,39.0,NZL
